Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
563,30,RL,63.0,13907,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,1,0.0,706.0,996.0,GasA,5,1,5,996,0,0,996,1.0,0.0,1,0,3,1,3,6,8,1,4,missing,0.0,0,0.0,0.0,0,0,3,144,0,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
564,50,RL,66.0,21780,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,2,1,0.0,1,0.0,1163.0,1163.0,GasA,5,1,5,1163,511,0,1674,0.0,0.0,2,0,4,1,3,8,8,1,4,Detchd,1955.0,3,2.0,396.0,3,3,1,72,36,0,0,144,0,0,0,missing,0,7,2008,WD,Normal
565,60,RL,0.0,13346,Pave,missing,3,4,4,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,728.0,1,0.0,367.0,1095.0,GasA,5,1,5,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1992.0,2,2.0,590.0,3,3,3,0,40,0,0,0,0,0,0,missing,0,7,2006,WD,Normal
566,70,RL,66.0,6858,Pave,missing,4,3,4,Corner,3,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,806.0,806.0,GasA,3,0,3,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,8,0,0,Detchd,1920.0,1,1.0,216.0,3,3,3,0,66,136,0,0,0,0,0,missing,0,5,2010,WD,Normal
567,60,RL,77.0,11198,Pave,missing,3,4,4,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,1,1,0.0,1,0.0,1122.0,1122.0,GasA,5,1,5,1134,1370,0,2504,0.0,0.0,2,1,4,1,5,11,8,1,4,BuiltIn,2005.0,3,3.0,656.0,3,3,3,144,39,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
568,20,RL,70.0,10171,Pave,missing,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,4,3,PConc,4,3,1,6,2.0,1,0.0,1515.0,1517.0,GasA,5,1,5,1535,0,0,1535,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,2,2.0,532.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,3,2010,WD,Normal
569,50,RL,79.0,12327,Pave,missing,3,1,4,Inside,2,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,1983,2009,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1441.0,1,0.0,55.0,1496.0,GasA,5,1,5,1496,636,0,2132,1.0,0.0,1,1,1,1,4,5,6,1,4,BuiltIn,1983.0,3,2.0,612.0,4,3,3,349,40,0,0,0,0,0,0,missing,0,9,2009,WD,Normal
570,90,RL,0.0,7032,Pave,missing,3,4,4,Corner,3,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,4,6,943.0,1,0.0,0.0,943.0,GasA,3,1,5,943,0,0,943,1.0,0.0,1,0,2,1,3,4,8,2,3,Detchd,1979.0,1,2.0,600.0,3,3,3,42,0,0,0,0,0,0,0,missing,0,12,2006,WD,Normal
571,90,RL,74.0,13101,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,3,3,1,2,231.0,1,0.0,1497.0,1728.0,GasA,3,1,5,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,8,0,0,Detchd,1987.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,11,2008,WD,Normal
572,20,RL,60.0,7332,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Gable,CompShg,WdShing,Wd Shng,BrkFace,207.0,3,3,CBlock,3,3,1,4,414.0,1,0.0,450.0,864.0,GasA,5,1,5,864,0,0,864,1.0,0.0,1,0,2,1,4,4,8,0,0,Attchd,1959.0,1,1.0,288.0,3,3,3,168,0,0,0,0,0,0,0,missing,0,10,2006,WD,Abnorml
573,60,RL,83.0,13159,Pave,missing,3,2,4,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,3,3,1,0.0,1,0.0,846.0,846.0,GasA,4,1,5,846,846,0,1692,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2009.0,2,2.0,650.0,3,3,3,208,114,0,0,0,0,0,0,missing,0,7,2009,New,Partial
574,80,RL,76.0,9967,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,1,5,774,656,0,1430,0.0,0.0,2,1,3,1,3,8,8,1,3,BuiltIn,2000.0,2,2.0,400.0,3,3,3,100,0,0,0,0,0,0,0,missing,0,12,2007,WD,Normal
575,80,RL,70.0,10500,Pave,missing,4,4,4,FR2,3,NAmes,Norm,Norm,1Fam,SLvl,5,7,1971,2005,Gambrel,CompShg,MetalSd,AsphShn,BrkFace,82.0,3,3,CBlock,3,3,3,5,349.0,1,0.0,23.0,372.0,GasA,3,1,5,576,533,0,1109,0.0,1.0,1,0,3,1,3,5,8,0,0,BuiltIn,1971.0,1,1.0,288.0,3,3,3,35,0,0,0,0,0,0,2,missing,0,12,2007,WD,Normal
576,50,RL,80.0,8480,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,442.0,1,0.0,390.0,832.0,GasA,3,1,5,832,384,0,1216,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1947.0,1,1.0,336.0,3,3,3,158,0,102,0,0,0,0,0,missing,0,10,2008,COD,Abnorml
577,50,RL,52.0,6292,Pave,missing,4,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,7,7,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,861.0,861.0,GasA,4,1,5,877,600,0,1477,0.0,1.0,2,0,3,1,3,6,8,1,4,Detchd,1928.0,1,1.0,216.0,3,3,3,0,50,0,0,0,0,0,0,missing,0,8,2009,WD,Normal
578,80,RL,96.0,11777,Pave,missing,3,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,3,3,CBlock,3,3,3,2,328.0,5,551.0,285.0,1164.0,GasA,5,1,5,1320,0,0,1320,1.0,0.0,1,0,3,1,3,6,8,2,2,Attchd,1966.0,2,2.0,564.0,3,3,3,160,68,240,0,0,0,0,0,missing,0,5,2006,WD,Abnorml
579,160,FV,34.0,3604,Pave,Pave,4,4,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,689.0,689.0,GasA,5,1,5,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,2007.0,1,2.0,540.0,3,3,3,0,102,0,0,0,0,0,0,missing,0,2,2008,WD,Abnorml
580,50,RM,81.0,12150,Pave,Grvl,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1050.0,1050.0,GasA,5,0,3,1050,745,0,1795,0.0,0.0,2,0,4,1,3,7,8,0,0,Attchd,1954.0,1,1.0,352.0,2,3,3,0,0,0,0,0,0,0,0,missing,0,11,2008,WD,Normal
581,20,RL,0.0,14585,Pave,missing,3,4,4,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3,3,CBlock,3,3,1,4,594.0,3,219.0,331.0,1144.0,GasA,5,1,5,1429,0,0,1429,0.0,1.0,1,0,3,1,4,7,8,2,4,Attchd,1960.0,1,2.0,572.0,3,3,3,216,110,0,0,0,0,0,0,missing,0,6,2007,WD,Normal
582,20,RL,98.0,12704,Pave,missing,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,306.0,5,3,PConc,5,3,1,1,0.0,1,0.0,2042.0,2042.0,GasA,5,1,5,2042,0,0,2042,0.0,0.0,2,1,3,1,5,8,8,1,4,Attchd,2009.0,2,3.0,1390.0,3,3,3,0,90,0,0,0,0,0,0,missing,0,8,2009,New,Partial
583,90,RL,81.0,11841,Grvl,missing,4,4,4,Inside,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4,3,3,6,816.0,1,0.0,0.0,816.0,GasA,3,1,5,816,0,0,816,1.0,0.0,1,0,3,1,3,5,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,32,0,0,0,0,0,0,missing,0,5,2007,WD,Normal
584,75,RM,75.0,13500,Pave,missing,4,4,4,Inside,3,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3,3,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,1,5,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,8,1,4,Detchd,1988.0,1,2.0,880.0,4,3,3,105,502,0,0,0,0,0,0,missing,0,7,2008,WD,Normal
585,50,RM,51.0,6120,Pave,missing,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,5,1,5,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,1935.0,1,1.0,240.0,3,3,3,0,0,54,0,120,0,0,0,missing,0,7,2009,WD,Normal
586,20,RL,88.0,11443,Pave,missing,4,4,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,4,3,PConc,5,3,4,6,1460.0,1,0.0,408.0,1868.0,GasA,5,1,5,2028,0,0,2028,1.0,0.0,2,0,2,1,4,7,8,2,4,Attchd,2005.0,2,3.0,880.0,3,3,3,326,66,0,0,0,0,0,0,missing,0,3,2006,New,Partial
587,30,RL,55.0,10267,Pave,missing,4,4,4,Inside,3,BrkSide,RRAn,Norm,1Fam,1Story,6,7,1918,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,4,BrkTil,3,4,2,3,210.0,5,606.0,0.0,816.0,GasA,5,1,5,838,0,0,838,1.0,0.0,1,0,2,1,2,5,8,0,0,Detchd,1961.0,3,1.0,275.0,3,3,1,0,0,112,0,0,0,0,1,missing,0,5,2008,WD,Normal
588,85,RL,74.0,8740,Pave,missing,3,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,672.0,1,0.0,168.0,840.0,GasA,3,1,5,860,0,0,860,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1996.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,7,2009,WD,Normal
589,20,RL,65.0,25095,Pave,missing,3,1,4,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,6,1324.0,1,0.0,113.0,1437.0,GasA,5,1,5,1473,0,0,1473,2.0,0.0,1,0,1,1,5,5,8,2,4,Attchd,1968.0,1,1.0,452.0,3,3,3,0,48,0,0,60,0,0,0,missing,0,6,2009,WD,Partial
590,40,RM,50.0,9100,Pave,missing,4,4,4,Inside,3,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,742.0,742.0,GasA,3,1,4,779,0,156,935,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1988.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,Shed,600,8,2008,WD,Normal
591,60,RL,64.0,8320,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,490.0,1,0.0,280.0,770.0,GasA,5,1,5,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2004.0,2,2.0,520.0,3,3,3,0,45,0,0,0,0,0,0,missing,0,9,2008,WD,Normal
592,60,RL,97.0,13478,Pave,missing,3,4,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,420.0,5,3,PConc,5,3,4,6,1338.0,1,0.0,384.0,1722.0,GasA,5,1,5,1728,568,0,2296,1.0,0.0,2,1,3,1,5,10,8,1,4,BuiltIn,2008.0,2,3.0,842.0,3,3,3,382,274,0,0,0,0,0,0,missing,0,6,2009,ConLI,Normal
593,20,RL,60.0,6600,Pave,missing,4,4,4,Inside,3,Mitchel,Norm,Norm,1Fam,1Story,5,8,1982,2003,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,PConc,3,4,1,6,816.0,1,0.0,0.0,816.0,GasA,5,1,5,816,0,0,816,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1985.0,3,2.0,816.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
594,120,RM,0.0,4435,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,Attchd,2003.0,3,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,missing,0,5,2009,WD,Normal
595,20,RL,88.0,7990,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,3,1,5,924,0,0,924,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1981.0,1,1.0,280.0,3,3,3,0,0,0,0,0,0,0,3,missing,0,4,2008,WD,Normal
596,20,RL,69.0,11302,Pave,missing,3,4,4,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,4,3,PConc,4,3,4,6,1422.0,1,0.0,392.0,1814.0,GasA,5,1,5,1826,0,0,1826,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2005.0,3,3.0,758.0,3,3,3,180,75,0,0,120,0,0,0,missing,0,8,2006,New,Partial
597,70,RM,60.0,3600,Pave,Grvl,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,684.0,684.0,GasA,5,0,4,684,684,0,1368,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1930.0,1,1.0,216.0,3,2,1,0,158,0,0,0,0,0,0,missing,0,10,2006,WD,Normal
598,120,RL,53.0,3922,Pave,missing,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,1,5,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,8,1,4,Attchd,2006.0,3,3.0,648.0,3,3,3,120,16,0,0,0,0,0,0,missing,0,2,2007,New,Partial
599,20,RL,80.0,12984,Pave,missing,4,3,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,459.0,3,3,CBlock,4,3,2,5,1283.0,2,147.0,0.0,1430.0,GasA,5,1,5,1647,0,0,1647,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1977.0,3,2.0,621.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,3,2006,WD,Normal
600,160,RM,24.0,1950,Pave,missing,4,4,4,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,1,2,81.0,6,612.0,23.0,716.0,GasA,3,1,5,716,840,0,1556,1.0,0.0,2,1,3,1,3,6,8,1,3,Attchd,1980.0,3,2.0,452.0,3,3,3,161,0,0,0,0,0,0,4,missing,0,7,2008,COD,Normal
601,60,RL,74.0,10927,Pave,missing,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,4,3,3,6,546.0,1,0.0,512.0,1058.0,GasA,5,1,5,1058,846,0,1904,1.0,0.0,2,1,3,1,5,8,8,1,4,BuiltIn,2003.0,3,2.0,736.0,3,3,3,179,60,0,0,0,0,0,0,missing,0,6,2006,WD,Normal
602,50,RM,50.0,9000,Pave,missing,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,3,1,5,780,595,0,1375,0.0,0.0,1,1,3,1,4,6,8,1,4,Detchd,1979.0,1,1.0,544.0,3,3,2,0,162,0,0,126,0,0,0,missing,0,12,2007,WD,Normal
603,60,RL,80.0,10041,Pave,missing,3,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,6,789.0,1,0.0,119.0,908.0,GasA,5,1,5,927,988,0,1915,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1992.0,3,2.0,506.0,3,3,3,120,150,0,0,0,0,0,0,missing,0,2,2006,WD,Abnorml
604,160,FV,30.0,3182,Pave,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,5,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2004.0,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,0,missing,0,6,2010,WD,Normal
605,20,RL,88.0,12803,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,4,3,PConc,4,3,2,6,922.0,1,0.0,572.0,1494.0,GasA,5,1,5,1494,0,0,1494,1.0,0.0,2,0,3,1,4,6,8,1,3,Attchd,2002.0,2,2.0,530.0,3,3,3,192,36,0,0,0,0,0,0,missing,0,9,2008,WD,Normal
606,60,RL,85.0,13600,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0.0,314.0,768.0,GasA,3,1,5,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,8,3,2,Attchd,1965.0,1,2.0,486.0,3,3,3,0,42,0,0,189,0,0,0,missing,0,10,2009,WD,Normal
607,20,RL,82.0,12464,Pave,missing,2,1,4,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,732.0,1,0.0,308.0,1040.0,GasA,4,1,5,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,8,0,0,Detchd,2000.0,1,2.0,576.0,3,3,3,168,0,0,0,0,0,0,4,missing,0,11,2009,WD,Normal
608,20,RL,78.0,7800,Pave,missing,4,3,4,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,1,6,603.0,1,0.0,293.0,896.0,GasA,5,1,5,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,8,0,0,Attchd,1948.0,1,1.0,230.0,3,3,3,103,0,0,0,0,0,0,0,missing,0,8,2006,WD,Normal
609,70,RL,78.0,12168,Pave,missing,4,2,4,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,4,3,2,4,428.0,1,0.0,537.0,965.0,GasA,3,1,5,1940,1254,0,3194,0.0,0.0,2,1,4,1,3,10,8,2,4,Basment,1934.0,1,2.0,380.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,9,2007,WD,Alloca
610,20,RL,61.0,7943,Pave,missing,4,4,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0.0,126.0,1029.0,GasA,4,1,5,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1961.0,1,1.0,261.0,3,3,3,64,0,39,0,0,0,0,0,missing,0,4,2007,WD,Normal
611,60,RL,0.0,11050,Pave,missing,4,4,4,Inside,3,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,5,3,2,6,904.0,1,0.0,536.0,1440.0,GasA,5,1,5,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,8,2,5,Attchd,2000.0,3,3.0,736.0,3,3,3,253,142,0,0,0,0,0,0,missing,0,5,2009,WD,Normal
612,80,RL,0.0,10395,Pave,missing,3,4,4,FR2,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,3,3,CBlock,4,3,3,5,605.0,1,0.0,427.0,1032.0,GasA,3,1,5,1032,0,0,1032,0.0,1.0,2,0,3,1,3,6,8,1,3,Attchd,1978.0,1,2.0,564.0,3,3,3,0,0,0,0,0,0,0,3,Shed,500,7,2007,WD,Normal
613,60,RL,0.0,11885,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4,3,3,6,990.0,1,0.0,309.0,1299.0,GasA,5,1,5,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,8,1,3,BuiltIn,2001.0,2,2.0,531.0,3,3,3,160,122,0,0,0,0,0,0,missing,0,11,2009,WD,Normal
614,20,RL,70.0,8402,Pave,missing,4,4,4,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,5,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,30,0,0,0,0,0,0,missing,0,12,2007,New,Partial
615,180,RM,21.0,1491,Pave,missing,4,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,2,150.0,6,480.0,0.0,630.0,GasA,5,1,5,630,0,0,630,1.0,0.0,1,0,1,1,3,3,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,96,24,0,0,0,0,0,0,missing,0,5,2010,WD,Normal
616,85,RL,80.0,8800,Pave,missing,4,4,4,Inside,3,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,3,4,PConc,3,3,4,6,763.0,1,0.0,173.0,936.0,GasA,5,1,5,1054,0,0,1054,1.0,0.0,1,0,3,1,4,6,8,0,0,Attchd,1963.0,2,2.0,480.0,3,3,3,120,0,0,0,0,0,0,3,missing,0,5,2010,WD,Abnorml
617,60,RL,0.0,7861,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,457.0,1,0.0,326.0,783.0,GasA,5,1,5,807,702,0,1509,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2002.0,3,2.0,393.0,3,3,3,100,75,0,0,0,0,0,0,missing,0,6,2006,WD,Normal
618,45,RL,59.0,7227,Pave,missing,4,2,4,Corner,2,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,4,1,5,832,0,0,832,0.0,0.0,1,0,2,1,4,4,8,0,0,Detchd,1962.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,6,2008,WD,Normal
